Row.names	ens_gene	ext_gene	chromosome_name	start_position	end_position	strand	logFC	logCPM	PValue	FDR
ENSG00000242715	ENSG00000242715	CCDC169	13	36222008	36297840	-1	0.169485289635681	-0.897112495545146	0.859021511147268	0.973092278658249
ENSG00000101310	ENSG00000101310	SEC23B	20	18507493	18561415	1	0.184046335809882	4.63043879008307	0.859376650625569	0.973102737274533
ENSG00000109944	ENSG00000109944	C11orf63	11	122882528	122959798	1	-0.325230087749317	-0.995905133911012	0.859385739582452	0.973102737274533
ENSG00000120694	ENSG00000120694	HSPH1	13	31134974	31162388	-1	-0.324661276516055	9.03728448454896	0.859353350193086	0.973102737274533
ENSG00000171100	ENSG00000171100	MTM1	X	150568619	150673322	1	-0.584839690054513	4.15225986596654	0.859239761885821	0.973102737274533
ENSG00000228801	ENSG00000228801	RP11-110G21.1	8	51899325	51947173	1	-0.39476001650677	0.327253246175159	0.859248165832737	0.973102737274533
ENSG00000231532	ENSG00000231532	LINC01249	2	4628222	4656215	-1	0.297637796506429	-1.00236915529168	0.859166459933858	0.973102737274533
ENSG00000152127	ENSG00000152127	MGAT5	2	134119983	134454621	1	-0.676312208593468	5.40533154350025	0.85945090176775	0.973109526461117
ENSG00000007255	ENSG00000007255	TRAPPC6A	19	45162928	45178237	-1	-0.657438381924864	4.46312982813705	0.859578524118175	0.97312004310102
ENSG00000169299	ENSG00000169299	PGM2	4	37826633	37862937	1	0.182526093960899	4.932675985378	0.859550945578313	0.97312004310102
ENSG00000089157	ENSG00000089157	RPLP0	12	120196686	120201235	-1	0.113914392823975	9.59214528005109	0.859691194095337	0.973180609077432
ENSG00000229839	ENSG00000229839	AC018462.2	2	62069447	62146881	-1	-0.307306714100279	-0.553285520979592	0.859868461743866	0.97331428701317
ENSG00000276047	ENSG00000276047	RN7SL711P	5	123070782	123071080	1	0.216454950204221	-1.08326487227691	0.860241021083412	0.973668988628372
ENSG00000163319	ENSG00000163319	MRPS18C	4	83455932	83469735	1	0.144204744566988	6.74121477686469	0.860394523297799	0.973775717360233
ENSG00000108528	ENSG00000108528	SLC25A11	17	4937130	4940251	-1	-0.695683817505341	5.27278477126836	0.860679035603079	0.973875292590545
ENSG00000224934	ENSG00000224934	RP11-441O15.3	10	99431191	99438117	1	-0.755508518616391	2.05242205683379	0.860719356301828	0.973875292590545
ENSG00000244754	ENSG00000244754	N4BP2L2	13	32432417	32538885	-1	-0.188233660074098	9.26669753254465	0.860546135368398	0.973875292590545
ENSG00000266308	ENSG00000266308	RN7SL510P	15	75895040	75895302	1	0.195678506321522	-0.585394269826093	0.86071908612144	0.973875292590545
ENSG00000172493	ENSG00000172493	AFF1	4	86935002	87141054	1	-0.598246968250441	4.65542095483341	0.860917196910986	0.973965135341518
ENSG00000266412	ENSG00000266412	NCOA4	10	46005088	46030714	-1	0.179200554225004	7.3560161618546	0.860916086046434	0.973965135341518
ENSG00000137965	ENSG00000137965	IFI44	1	78649796	78664078	1	-0.726960182018642	4.39670675998983	0.861560251653191	0.974424526127083
ENSG00000143549	ENSG00000143549	TPM3	1	154155304	154194648	-1	-0.165210679000888	9.6558655915185	0.861483418290865	0.974424526127083
ENSG00000161013	ENSG00000161013	MGAT4B	5	179797597	179806952	-1	0.177402796654916	2.60408986492181	0.861473084046266	0.974424526127083
ENSG00000179134	ENSG00000179134	SAMD4B	19	39342396	39385710	1	0.118284227723529	4.19122113741906	0.861502149086304	0.974424526127083
ENSG00000113532	ENSG00000113532	ST8SIA4	5	100806935	100903266	-1	-0.463615639898384	5.67407120441267	0.861792696534841	0.974479104400869
ENSG00000134910	ENSG00000134910	STT3A	11	125591712	125625215	1	0.176410196922827	4.30933426217815	0.861906271407139	0.974479104400869
ENSG00000167815	ENSG00000167815	PRDX2	19	12796820	12801859	-1	0.17271334530795	6.8640308529923	0.861960717196707	0.974479104400869
ENSG00000182944	ENSG00000182944	EWSR1	22	29268009	29300525	1	-0.281376263441039	8.00058654758429	0.86196400625183	0.974479104400869
ENSG00000215198	ENSG00000215198	RP11-182N22.7	9	35147410	35149184	-1	0.330087008849126	-1.08164938927788	0.861719120600192	0.974479104400869
ENSG00000249306	ENSG00000249306	LINC01411	5	174336295	174532457	1	0.235191622951901	-0.78584592960864	0.861859688667759	0.974479104400869
ENSG00000106366	ENSG00000106366	SERPINE1	7	101127089	101139266	1	-0.678441075317435	2.65884881445363	0.862365148050837	0.974865598322367
ENSG00000109674	ENSG00000109674	NEIL3	4	177309836	177362943	1	-0.53498166504373	1.82938084844078	0.86242780851557	0.974865711098893
ENSG00000198553	ENSG00000198553	KCNRG	13	50015254	50020922	1	-0.65426247555154	2.7451830494026	0.862483794138749	0.974865711098893
ENSG00000006194	ENSG00000006194	ZNF263	16	3263800	3301401	1	-0.612268814839135	6.46062184172978	0.863068689863462	0.975061346559818
ENSG00000073146	ENSG00000073146	MOV10L1	22	50089879	50161690	1	0.225565450571878	-0.917577819556205	0.863480262710695	0.975061346559818
ENSG00000079819	ENSG00000079819	EPB41L2	6	130839347	131063322	-1	-0.673895721525938	1.02554693961709	0.86278448516396	0.975061346559818
ENSG00000105642	ENSG00000105642	KCNN1	19	17951293	18000080	1	-0.169446548809083	-0.620194006623116	0.863364609956469	0.975061346559818
ENSG00000112234	ENSG00000112234	FBXL4	6	98868538	98948006	-1	-0.726408024686365	5.64080413975662	0.863267775665063	0.975061346559818
ENSG00000114796	ENSG00000114796	KLHL24	3	183635568	183684477	1	-0.274995103827292	6.36205304533085	0.862881011892064	0.975061346559818
ENSG00000129317	ENSG00000129317	PUS7L	12	43718993	43758817	-1	0.153900646564563	3.90498031490666	0.863516074221023	0.975061346559818
ENSG00000159322	ENSG00000159322	ADPGK	15	72751369	72785846	-1	0.137737186618162	3.93279343437955	0.86326486628301	0.975061346559818
ENSG00000164978	ENSG00000164978	NUDT2	9	34329506	34343713	1	-0.681540725266161	3.67246941527474	0.863498311745555	0.975061346559818
ENSG00000178982	ENSG00000178982	EIF3K	19	38619082	38636955	1	0.137485131187481	8.10354492569668	0.863166691474708	0.975061346559818
ENSG00000183513	ENSG00000183513	COA5	2	98599310	98608515	-1	0.171601880825132	5.26679227830392	0.863404672794614	0.975061346559818
ENSG00000205670	ENSG00000205670	SMIM11A	21	34375480	34407866	1	-0.587692023635061	3.67607526177071	0.862853646418313	0.975061346559818
ENSG00000255513	ENSG00000255513	AC005363.9	16	1963745	1964095	-1	0.202831464128251	-0.443010633856327	0.863384766621605	0.975061346559818
ENSG00000260708	ENSG00000260708	CTA-29F11.1	22	46761894	46762563	-1	0.172404365879369	4.79936710257654	0.863333945510512	0.975061346559818
ENSG00000279803	ENSG00000279803	RP11-407G23.5	16	57142652	57144936	1	0.138625452823396	-0.605272090621782	0.863546152732432	0.975061346559818
ENSG00000111452	ENSG00000111452	ADGRD1	12	130953907	131141469	1	-0.316136010323259	-0.697416096509057	0.863785478875434	0.975133054085243
ENSG00000171530	ENSG00000171530	TBCA	5	77691166	77868780	-1	0.151066377586787	6.34386170901011	0.863687370467071	0.975133054085243
ENSG00000230587	ENSG00000230587	AC093609.1	2	43097746	43102691	-1	-0.642249198301222	3.18079395432002	0.863787527510665	0.975133054085243
ENSG00000115317	ENSG00000115317	HTRA2	2	74529377	74533348	1	0.169001865609599	2.74913560883227	0.864212595216767	0.97554595425739
ENSG00000188042	ENSG00000188042	ARL4C	2	234493041	234497053	-1	0.121319729599265	9.1497890321624	0.864303843063862	0.975581998961728
ENSG00000125844	ENSG00000125844	RRBP1	20	17613678	17682295	-1	-0.51115767958197	3.41675541530052	0.864572031680869	0.975817746709803
ENSG00000213270	ENSG00000213270	RPL6P25	12	83151331	83152190	1	0.248186476948147	-0.785250437483256	0.864690090439907	0.975884026450638
ENSG00000103035	ENSG00000103035	PSMD7	16	74296775	74306288	1	0.159081627232098	7.51790156281584	0.864763397138976	0.97589979365615
ENSG00000158019	ENSG00000158019	BRE	2	27889941	28338901	1	0.167836809557105	6.12440961505015	0.864874600897104	0.975958323221589
ENSG00000124766	ENSG00000124766	SOX4	6	21592769	21598619	1	0.165693226529064	5.59058777997027	0.865007788841009	0.976041650869105
ENSG00000102901	ENSG00000102901	CENPT	16	67828157	67847811	-1	-0.703178264057767	5.10097571067993	0.865248784881752	0.976047842902056
ENSG00000146574	ENSG00000146574	CCZ1B	7	6794134	6826770	-1	0.154999405890658	4.81810166748741	0.86517245537636	0.976047842902056
ENSG00000198075	ENSG00000198075	SULT1C4	2	108377911	108388057	1	-0.302572430477445	-1.07642701032445	0.865250656625037	0.976047842902056
ENSG00000260934	ENSG00000260934	CTA-363E6.7	16	19501689	19502286	1	-0.674366219832705	1.01560587963083	0.865227836559376	0.976047842902056
ENSG00000124356	ENSG00000124356	STAMBP	2	73828916	73873659	1	-0.724341757273475	4.40681258368165	0.865726771719898	0.976517949007418
ENSG00000108179	ENSG00000108179	PPIF	10	79347469	79355337	1	0.162644172382385	5.60437345519726	0.865898781543518	0.976561081652375
ENSG00000172186	ENSG00000172186	HMGN1P35	X	69174124	69174717	1	-0.200773644816734	-0.697697123033267	0.866002515711065	0.976561081652375
ENSG00000178927	ENSG00000178927	C17orf62	17	82442589	82450829	-1	0.134964866850236	6.67453969673301	0.865838222901846	0.976561081652375
ENSG00000198901	ENSG00000198901	PRC1	15	90966038	90995629	-1	-0.746007825922439	4.99181145447415	0.865976563338368	0.976561081652375
ENSG00000186187	ENSG00000186187	ZNRF1	16	74999030	75110994	1	0.162443158855335	5.60414899134033	0.866142957346681	0.976652490023369
ENSG00000009830	ENSG00000009830	POMT2	14	77274956	77320884	-1	0.173617201776344	0.351013126217903	0.866353976323493	0.976700287908358
ENSG00000177674	ENSG00000177674	AGTRAP	1	11736084	11754802	1	-0.59277389713496	6.79019832535339	0.86634248014211	0.976700287908358
ENSG00000266499	ENSG00000266499	AC008536.1	5	112905638	112905737	-1	-0.398493409714838	-1.18989002273215	0.866363500960359	0.976700287908358
ENSG00000029363	ENSG00000029363	BCLAF1	6	136256863	136289851	-1	0.138182216567474	9.15285826770242	0.866853190047476	0.977128434825951
ENSG00000155506	ENSG00000155506	LARP1	5	154712902	154817607	1	0.159825752023203	5.57468174663389	0.86686210205785	0.977128434825951
ENSG00000166340	ENSG00000166340	TPP1	11	6612763	6619461	-1	0.162304714227905	5.85154760620961	0.866998323470763	0.977215010013955
ENSG00000214530	ENSG00000214530	STARD10	11	72754729	72794168	-1	-0.377576185535336	2.78607780351936	0.867213379248414	0.977390423387835
ENSG00000259448	ENSG00000259448	RP11-16E12.1	15	31216020	31224445	1	0.169271139072824	1.1782233201732	0.867525839947235	0.977675585145414
ENSG00000239569	ENSG00000239569	KMT2E-AS1	7	105013425	105014321	-1	-0.292972380652214	1.83723733597435	0.867833284629311	0.977955055313346
ENSG00000158545	ENSG00000158545	ZC3H18	16	88570381	88631966	1	0.159954502461827	3.4531225763965	0.868100435898479	0.978148234923131
ENSG00000164111	ENSG00000164111	ANXA5	4	121667955	121697113	-1	-0.313552738407843	8.69082057215778	0.868164930949212	0.978148234923131
ENSG00000170270	ENSG00000170270	C14orf142	14	93202894	93207094	-1	0.15067112128888	4.69190806347813	0.868421020632793	0.978148234923131
ENSG00000196843	ENSG00000196843	ARID5A	2	96536743	96552638	1	-0.397217428241333	7.07034892112115	0.868242493029945	0.978148234923131
ENSG00000240238	ENSG00000240238	RP11-112N19.2	15	59552615	59553093	-1	-0.167162308923938	-0.833175903859282	0.868404608931105	0.978148234923131
ENSG00000258682	ENSG00000258682	CTD-2002H8.2	14	58264662	58269681	1	-0.5051011977948	-1.07955555366113	0.86838334940206	0.978148234923131
ENSG00000261140	ENSG00000261140	RP11-20I23.6	16	2569043	2571936	-1	0.382541411173337	-1.09406841720974	0.868333081602604	0.978148234923131
ENSG00000103966	ENSG00000103966	EHD4	15	41895939	41972578	-1	-0.330811950959059	4.63871140613833	0.868574905767279	0.978187583891704
ENSG00000104872	ENSG00000104872	PIH1D1	19	49446298	49453497	-1	-0.566768998993861	5.58231287392707	0.868568669284942	0.978187583891704
ENSG00000162928	ENSG00000162928	PEX13	2	61017225	61051990	1	0.0889430132131804	1.18806351909017	0.868924559498963	0.978447366156336
ENSG00000275845	ENSG00000275845	AC096922.2	3	68688480	68688588	1	0.291031170821261	-1.12440975400462	0.868903213799285	0.978447366156336
ENSG00000136122	ENSG00000136122	BORA	13	72727749	72756198	1	-0.799295038549589	5.24577648396287	0.868992634750556	0.978457031816416
ENSG00000158528	ENSG00000158528	PPP1R9A	7	94907202	95296415	1	-0.547192161836719	3.00570639689592	0.869147120864172	0.978497001632763
ENSG00000183354	ENSG00000183354	KIAA2026	9	5881596	6007901	-1	-0.524960085896892	5.13386383671133	0.869130587702826	0.978497001632763
ENSG00000255459	ENSG00000255459	RP11-52B19.10	8	8086022	8086765	-1	0.336898343660731	-1.07766730766151	0.869214219848636	0.97850556289189
ENSG00000131127	ENSG00000131127	ZNF141	4	337814	384864	1	-0.298468307485491	0.0789801595348678	0.869351750959956	0.97859340551902
ENSG00000132530	ENSG00000132530	XAF1	17	6755447	6775647	1	0.153316206753369	7.46614364924304	0.869820245483695	0.979001388267811
ENSG00000171720	ENSG00000171720	HDAC3	5	141620876	141636870	-1	0.153591222023006	6.68719500614403	0.869892763917176	0.979001388267811
ENSG00000197712	ENSG00000197712	FAM114A1	4	38867677	38945739	1	0.110495453628245	0.437449601376718	0.869840839688422	0.979001388267811
ENSG00000105186	ENSG00000105186	ANKRD27	19	32597007	32676597	-1	-0.54975499762385	2.82237659491506	0.870011165288422	0.979028746242075
ENSG00000159720	ENSG00000159720	ATP6V0D1	16	67438014	67481237	-1	0.139937043572266	7.08837274548536	0.870036125437719	0.979028746242075
ENSG00000055483	ENSG00000055483	USP36	17	78787381	78841441	-1	-0.336383604452162	6.80842235266932	0.870118226730246	0.979054147570114
ENSG00000204991	ENSG00000204991	SPIRE2	16	89818179	89871319	1	-0.14462627610075	2.21001365043819	0.870245822278062	0.979130731906368
ENSG00000128294	ENSG00000128294	TPST2	22	26521983	26596717	-1	0.139593824783675	6.3998309574289	0.870366501503105	0.979190665201638
ENSG00000139637	ENSG00000139637	C12orf10	12	53299686	53307177	1	0.149063069601715	4.59411627221157	0.870441150423185	0.979190665201638
ENSG00000279966	ENSG00000279966	CTB-159G17.4	19	22770375	22770622	1	-0.317781064974794	-1.12639504742181	0.870477699027978	0.979190665201638
ENSG00000044574	ENSG00000044574	HSPA5	9	125234853	125241330	-1	-0.245229493616426	9.05970359459158	0.871146373851213	0.97924824511261
ENSG00000070761	ENSG00000070761	CFAP20	16	58113588	58129450	-1	-0.526560607974675	7.17609908499021	0.871202105569914	0.97924824511261
ENSG00000137502	ENSG00000137502	RAB30	11	82973133	83071923	-1	0.151952845296251	6.61130560416539	0.870849010688407	0.97924824511261
ENSG00000160584	ENSG00000160584	SIK3	11	116843402	117098437	-1	0.150262436130281	6.23124195155396	0.871243361751859	0.97924824511261
ENSG00000164332	ENSG00000164332	UBLCP1	5	159263081	159286040	1	0.150546962727308	6.33568995651294	0.871075509797769	0.97924824511261
ENSG00000165704	ENSG00000165704	HPRT1	X	134460153	134520513	1	-0.568182419216868	6.23768327474697	0.871021205597156	0.97924824511261
ENSG00000167004	ENSG00000167004	PDIA3	15	43746392	43773279	1	0.134879317739285	8.83499392076684	0.871200636350929	0.97924824511261
ENSG00000182179	ENSG00000182179	UBA7	3	49805207	49813946	-1	0.146861158094132	4.78008830567694	0.870590426878387	0.97924824511261
ENSG00000213071	ENSG00000213071	LPAL2	6	160453428	160511124	-1	0.110282348225813	0.962605867330546	0.870848887757984	0.97924824511261
ENSG00000221838	ENSG00000221838	AP4M1	7	100101549	100110345	1	0.156811608733447	0.855122492933694	0.870876367110933	0.97924824511261
ENSG00000244115	ENSG00000244115	DNAJC25-GNG10	9	111631386	111670229	1	-0.646192996015008	3.5310300690404	0.87097836981778	0.97924824511261
ENSG00000267882	ENSG00000267882	RP4-569M23.5	20	47318502	47320754	1	-0.638821263438824	-1.07772956474207	0.871009753603066	0.97924824511261
ENSG00000181904	ENSG00000181904	C5orf24	5	134845680	134859737	1	0.149623996045436	5.98964074494801	0.871310867517602	0.979257198172885
ENSG00000077984	ENSG00000077984	CST7	20	24949230	24959928	1	0.0909282951857493	10.1905332330126	0.871879824703572	0.979695803573113
ENSG00000261408	ENSG00000261408	TEN1-CDK3	17	75979231	76005999	1	-0.331355114863815	-1.10172444773686	0.871829642532801	0.979695803573113
ENSG00000272958	ENSG00000272958	CMP21-97G8.2	21	34425508	34426017	1	-0.558692548200645	-1.12187817785161	0.871783607452369	0.979695803573113
ENSG00000003509	ENSG00000003509	NDUFAF7	2	37231631	37253403	1	0.14267924643381	4.53733023388937	0.872123898203767	0.979717955446144
ENSG00000105583	ENSG00000105583	WDR83OS	19	12668071	12671356	-1	0.121427578144898	7.73461228406646	0.87196756774212	0.979717955446144
ENSG00000141627	ENSG00000141627	DYM	18	49041474	49461347	-1	0.160542899485989	3.94980652079139	0.87207420191394	0.979717955446144
ENSG00000180233	ENSG00000180233	ZNRF2	7	30284307	30367692	1	0.148163522210997	5.42874727699415	0.872137811496747	0.979717955446144
ENSG00000236069	ENSG00000236069	RP5-1011O1.3	1	192529579	192538102	1	0.267554361294304	-0.24695657479451	0.872211912270463	0.979734279545984
ENSG00000151465	ENSG00000151465	CDC123	10	12195965	12250589	1	0.147799184430724	7.38792602716852	0.872393282561998	0.979871086409696
ENSG00000065809	ENSG00000065809	FAM107B	10	14518557	14774897	-1	0.130749029475494	8.42304593020886	0.872743993703128	0.979900181842584
ENSG00000081307	ENSG00000081307	UBA5	3	132654446	132678097	1	-0.292565731177352	4.74544649287017	0.872479874847247	0.979900181842584
ENSG00000083845	ENSG00000083845	RPS5	19	58386400	58394806	1	0.117099450545675	8.70261917864081	0.872878001081854	0.979900181842584
ENSG00000132879	ENSG00000132879	FBXO44	1	11654375	11663327	1	0.14954157190131	1.89154258328827	0.87282570470822	0.979900181842584
ENSG00000137161	ENSG00000137161	CNPY3	6	42929192	42939287	1	0.147031266900364	6.31584183105148	0.87255522759809	0.979900181842584
ENSG00000187905	ENSG00000187905	LRRC74B	22	21045960	21064168	1	-0.213262197295886	-0.856085411124637	0.872674124868595	0.979900181842584
ENSG00000198648	ENSG00000198648	STK39	2	167954020	168248141	-1	-0.56469673872032	5.57319811204547	0.872775299747568	0.979900181842584
ENSG00000265344	ENSG00000265344	AP001992.1	11	74945981	74946078	-1	0.358787461164139	-1.11308921468331	0.872895820768268	0.979900181842584
ENSG00000179958	ENSG00000179958	DCTPP1	16	30423619	30430075	-1	-0.72393634406805	4.76069551336695	0.87305554785578	0.980012598661208
ENSG00000265320	ENSG00000265320	AL391650.1	1	26071578	26071677	1	0.160339048028148	-1.13276769128235	0.873142306800665	0.980043098338261
ENSG00000197728	ENSG00000197728	RPS26	12	56041853	56044675	1	0.0766768747181989	7.5106237203759	0.873264323727418	0.98004628675161
ENSG00000256262	ENSG00000256262	USP30-AS1	12	109052350	109053952	-1	-0.640992792138256	4.50997816226735	0.873257330125911	0.98004628675161
ENSG00000281431	ENSG00000281431	Metazoa_SRP	5	179936285	179936527	-1	0.22648923806115	-1.13486403407357	0.873390967555896	0.980121536803481
ENSG00000140374	ENSG00000140374	ETFA	15	76215355	76311472	-1	0.142641274450252	6.67865756845573	0.873664813518967	0.980361955921843
ENSG00000123545	ENSG00000123545	NDUFAF4	6	96889313	96897881	-1	0.13828544923374	3.71213549183414	0.873788317569679	0.98039573044737
ENSG00000255857	ENSG00000255857	PXN-AS1	12	120201291	120213138	1	-0.592496715850189	1.96635241523545	0.873814131004317	0.98039573044737
ENSG00000147044	ENSG00000147044	CASK	X	41514934	41923463	-1	-0.515438315502591	5.32825207287524	0.873938143068169	0.980467983563586
ENSG00000086696	ENSG00000086696	HSD17B2	16	82035004	82098534	1	-0.229129399911872	-0.696966004188044	0.874014773381428	0.980487073037607
ENSG00000109062	ENSG00000109062	SLC9A3R1	17	74748652	74769353	1	0.142060908336169	6.62165382205524	0.874200167080435	0.980605301993292
ENSG00000173141	ENSG00000173141	MRPL57	13	21176645	21179084	1	0.124982788138788	6.27870676779122	0.874267994580189	0.980605301993292
ENSG00000239306	ENSG00000239306	RBM14	11	66616582	66627347	1	0.140348434657631	3.26897217876034	0.874299030122796	0.980605301993292
ENSG00000129103	ENSG00000129103	SUMF2	7	56064002	56080670	1	0.142156972916151	3.76303670708377	0.87438922260947	0.980639587061572
ENSG00000103043	ENSG00000103043	VAC14	16	70687439	70801161	-1	0.128938767712349	4.86782242611906	0.874691231443655	0.980643945709188
ENSG00000144785	ENSG00000144785	RP11-977G19.10	12	56285916	56316059	-1	0.140602689808754	0.531402130361314	0.874573086967917	0.980643945709188
ENSG00000241288	ENSG00000241288	RP11-379B18.5	3	125827238	125916384	-1	0.139237964470128	2.25899529304441	0.874658451113935	0.980643945709188
ENSG00000261766	ENSG00000261766	RP11-22P6.2	16	28862166	28863340	-1	-0.427313902298489	-1.2095613184604	0.874635107126588	0.980643945709188
ENSG00000278703	ENSG00000278703	RP11-706P11.2	18	57588611	57589091	-1	0.201525738692203	-0.992182678233003	0.874650969863092	0.980643945709188
ENSG00000125459	ENSG00000125459	MSTO1	1	155610205	155614967	1	-0.592269042118405	2.09326890096341	0.874900853336719	0.980812101072116
ENSG00000251301	ENSG00000251301	RP11-81H14.2	12	68332888	68451663	-1	0.136276578721036	4.66428315310566	0.875065754298495	0.980930102300119
ENSG00000144028	ENSG00000144028	SNRNP200	2	96274336	96305515	-1	0.113533799379999	6.98816756145474	0.875180398222222	0.98099175421256
ENSG00000111602	ENSG00000111602	TIMELESS	12	56416373	56449403	-1	-0.426189059547194	-1.17383471231145	0.875356217183304	0.981121964291522
ENSG00000013374	ENSG00000013374	NUB1	7	151341699	151378449	1	-0.322239038061939	6.47027123900967	0.875679567639575	0.981150068054233
ENSG00000024862	ENSG00000024862	CCDC28A	6	138773509	138793319	1	0.136499042495173	5.38951438065482	0.875586056378002	0.981150068054233
ENSG00000067955	ENSG00000067955	CBFB	16	67029116	67101058	1	-0.462302015488237	6.93293551743939	0.875585350182182	0.981150068054233
ENSG00000100934	ENSG00000100934	SEC23A	14	39031919	39109646	-1	-0.234182633974088	5.88762135020987	0.875623567991656	0.981150068054233
ENSG00000155463	ENSG00000155463	OXA1L	14	22766522	22773041	1	0.138955863890316	6.69226186892862	0.875468205715667	0.981150068054233
ENSG00000100442	ENSG00000100442	FKBP3	14	45115600	45135319	-1	-0.460550191777849	7.00121959567957	0.875871469003583	0.981189156387523
ENSG00000113742	ENSG00000113742	CPEB4	5	173888280	173961976	1	-0.611314902539701	4.86662661152345	0.875962507873667	0.981189156387523
ENSG00000123384	ENSG00000123384	LRP1	12	57128493	57213351	1	-0.385564107748281	-0.996469188228389	0.876069637417205	0.981189156387523
ENSG00000131378	ENSG00000131378	RFTN1	3	16313574	16514026	-1	0.138731970682549	7.27054849149361	0.875887965072898	0.981189156387523
ENSG00000133687	ENSG00000133687	TMTC1	12	29500840	29784759	-1	0.154082588776018	-0.792854494306187	0.876273683298673	0.981189156387523
ENSG00000143633	ENSG00000143633	C1orf131	1	231223763	231241187	-1	0.134373252507622	4.96942858486709	0.876246408673117	0.981189156387523
ENSG00000146282	ENSG00000146282	RARS2	6	87514378	87590003	-1	0.134447791193378	5.51880671224251	0.876212055767418	0.981189156387523
ENSG00000166105	ENSG00000166105	GLB1L3	11	134274245	134319564	1	0.124815737510082	0.852028695196785	0.876200088273675	0.981189156387523
ENSG00000175676	ENSG00000175676	GOLGA8EP	15	23157366	23170711	1	-0.538421205025779	-0.779377921376097	0.87615396489328	0.981189156387523
ENSG00000229276	ENSG00000229276	REV3L-IT1	6	111360641	111361607	-1	-0.558027056068651	-1.18031568950843	0.876329249664169	0.981189156387523
ENSG00000264546	ENSG00000264546	RP11-464D20.6	17	62549726	62552121	1	0.174919243284885	-1.01104656059297	0.876370688109242	0.981189156387523
ENSG00000198382	ENSG00000198382	UVRAG	11	75815167	76143195	1	0.137897526247594	3.83986387049512	0.876629231620435	0.981345015822304
ENSG00000263276	ENSG00000263276	RP11-96D1.10	16	68224713	68227734	1	-0.274681945638975	2.31555949855671	0.876583246978867	0.981345015822304
ENSG00000130158	ENSG00000130158	DOCK6	19	11199295	11262481	-1	0.0995089970003821	0.437215260378651	0.877021577589241	0.981595941245607
ENSG00000139620	ENSG00000139620	KANSL2	12	48653401	48682238	-1	-0.480054101485514	7.09582501423071	0.87703242880794	0.981595941245607
ENSG00000269984	ENSG00000269984	RP11-362K14.5	3	169777192	169780334	-1	0.201711871301418	-0.788389755718309	0.876957258582253	0.981595941245607
ENSG00000074370	ENSG00000074370	ATP2A3	17	3923870	3964464	-1	0.13506869901917	5.28430545742857	0.877334471454063	0.981602361054003
ENSG00000076043	ENSG00000076043	REXO2	11	114439386	114450279	1	-0.57722047434868	5.87082319485892	0.877634992357215	0.981602361054003
ENSG00000084070	ENSG00000084070	SMAP2	1	40344850	40423326	1	-0.295494929974911	7.92591373149423	0.877612148879678	0.981602361054003
ENSG00000106351	ENSG00000106351	AGFG2	7	100539211	100568219	1	-0.590785423682776	3.81438358553542	0.877582990497285	0.981602361054003
ENSG00000131149	ENSG00000131149	GSE1	16	85611409	85676204	1	0.13490927655632	6.30770584171711	0.877400849742452	0.981602361054003
ENSG00000139973	ENSG00000139973	SYT16	14	61995823	62112550	1	-0.3716212526753	-1.20397619411838	0.877510742205275	0.981602361054003
ENSG00000187605	ENSG00000187605	TET3	2	73986404	74108176	1	-0.637983774216202	2.25931713440903	0.877441474495852	0.981602361054003
ENSG00000196313	ENSG00000196313	POM121	7	72879365	72951440	1	-0.465667830325298	3.46631683772442	0.877424335921025	0.981602361054003
ENSG00000198960	ENSG00000198960	ARMCX6	X	101615118	101618001	-1	-0.702811283929672	5.76363299692654	0.877417424274013	0.981602361054003
ENSG00000258551	ENSG00000258551	CRAT37	15	91408708	91605211	1	0.0981657493889879	0.537540610914099	0.877612707520285	0.981602361054003
ENSG00000185904	ENSG00000185904	LINC00839	10	42475543	42495336	1	-0.43093567900655	-0.634266286085192	0.877696509339862	0.981604412424365
ENSG00000132313	ENSG00000132313	MRPL35	2	86199355	86213794	1	0.12323061704241	4.43233189038439	0.877783112672641	0.981634517857274
ENSG00000152944	ENSG00000152944	MED21	12	27022546	27066343	1	-0.692933401595077	4.98274978973537	0.878179623656983	0.981998960939546
ENSG00000214121	ENSG00000214121	PRDX1P1	9	12972843	12973438	-1	-0.289264728173678	-1.14839157027077	0.878347827225735	0.981998960939546
ENSG00000224078	ENSG00000224078	SNHG14	15	24978583	25419462	1	0.133174994180124	6.10955655663513	0.878264383240091	0.981998960939546
ENSG00000281639	ENSG00000281639	AC024571.1	5	53942646	53942746	1	-0.14760422709892	-0.746625472232666	0.878333907804936	0.981998960939546
ENSG00000101782	ENSG00000101782	RIOK3	18	23452823	23486603	1	-0.293232737249239	7.48236959068196	0.878543364419104	0.982089463035516
ENSG00000172469	ENSG00000172469	MANEA	6	95577543	95609457	1	-0.709780528329105	5.64167836453133	0.878633824196297	0.982089463035516
ENSG00000231931	ENSG00000231931	AC024082.4	7	138060056	138060293	1	-0.40080300634272	-1.19467568478503	0.878667626227738	0.982089463035516
ENSG00000278845	ENSG00000278845	MRPL45	17	38297023	38323218	1	0.120257782637984	4.44211737833696	0.87859141787641	0.982089463035516
ENSG00000085978	ENSG00000085978	ATG16L1	2	233210051	233295674	1	-0.58359402808878	4.94277059725067	0.879265907782023	0.982309354603397
ENSG00000159208	ENSG00000159208	CIART	1	150282543	150287093	1	-0.374012894399106	-0.886125686021594	0.87913706884784	0.982309354603397
